ID,PC1,PC2,PC3,PC4,PC5
NA12273,0.4953067747524611,-0.46666926043525997,-0.4304938488268963,0.13296171736151924,-0.08073999509644374
NA12275,0.5021223988045597,-0.22749634947639308,-0.6948886571395446,-0.0659526022218083,-0.020065486665060354
NA12282,0.4958966909840716,-0.4189950390020385,-0.40915389661342294,-0.07260482159208813,0.054447503200035684
NA12283,0.489049125021153,-0.3992703768066016,-0.7939033922547458,-0.0185376241015318,0.11619891734447461
NA12286,0.485705326298273,-0.1539602789895489,-0.12286304447978126,0.06165924579086831,-0.0844062898389557
NA12287,0.511219094752282,-0.44274471159596923,-0.8010102616312023,-0.014845438004921831,0.07061330888622303
NA12340,0.5107975370553697,-0.34011316770412886,-1.003821046644339,0.027026921553710337,0.006170022523199095
NA12341,0.49188322234906134,-0.3082210787680324,-0.9309590008620579,-0.0648470775014039,0.04631619388243157
NA12342,0.5163102596141166,-0.27427336721736684,-1.2097760278320822,0.05310773675751444,-0.03924748408763309
NA12347,0.5134875690216866,-0.08315961451990163,-1.1417310437798636,0.03359715370764751,0.09665968799407836
NA12348,0.5085597776231953,-0.20197285791056946,-0.8608031336056977,-0.017644696224800804,-0.005225029345507521
NA12383,0.5006641441103146,-0.425269191576933,-0.5370169086847144,0.09627307755515851,-0.013743170841952026
NA12399,0.5046042889243615,-0.3128966717540303,-1.2172273597081777,0.08134571429267015,-0.013634781064408578
NA12400,0.5139529729761293,-0.4152906992474626,-0.9767398356854706,0.022625773164053304,0.07762026138621823
NA12413,0.4966668599937276,-0.4578529627700545,-0.32645368359750265,0.10308843784050316,-0.033854697324940765
NA12489,0.5142057321349355,-0.3629547306994746,-1.2693872253951912,-0.009466659497754834,0.07992230730372718
NA12546,0.4985140501166746,-0.36173994838864804,-0.8196214059310344,-0.08446972544348465,0.020038011670380395
NA12716,0.5317483201343917,-0.24383388344421608,-0.9046011363306088,-0.029910753141783566,0.02457455083483829
NA12717,0.508055169269644,-0.23680805427755003,-0.7394672952142779,-0.05070963031748863,0.030485337190497147
NA12718,0.5079941059942193,-0.2903308683359393,-0.774716647556768,-0.12970454834538073,0.0443933991286175
NA12749,0.5238612245261831,-0.33943407836827,-1.1014338791043805,-0.015139971533936323,-0.03790624580408677
NA12750,0.5100741061633337,-0.3284242431828337,-0.631872247139675,-0.029385651767069962,0.0884604294947726
NA12751,0.5067100983816227,-0.2450906302249824,-1.1843753320736388,-0.03571539716739629,0.02040535624607257
NA12760,0.49410192590323376,-0.3851819088258517,-0.8507710485944312,-0.0021847669348841595,-0.05423416442498171
NA12761,0.5126656976198967,-0.297086170622662,-0.9693848008061937,0.03672731387523407,0.12209868016226592
NA12762,0.521445865917377,-0.325205532444054,-0.8018704363278636,0.049062080942862664,-0.14975925290362402
NA12763,0.5042899195657133,-0.3109003992396474,-0.6226131950307787,0.017159517687411967,0.01928103095200152
NA12775,0.5182702490143757,-0.314577006011175,-0.9400651182225195,-0.029244857778940533,0.046803184897017076
NA12776,0.5069853331764398,-0.12879961305295692,-1.0983318418691213,-0.07988068902799922,0.03705690513244925
NA12777,0.5186480544380517,-0.37501715732851204,-1.02384929608137,0.008153750119752038,-0.04316697220501634
NA12778,0.517622082054571,-0.2922244131385004,-1.1337532555567136,-0.10284471280793826,0.08745191356218229
NA12812,0.5117465045764303,-0.26508818138946616,-0.8879682276572762,0.09227913340245694,0.017725110401719053
NA12813,0.5151936237943455,-0.4574323990829415,-0.789937213010288,0.03478533747968925,0.047986237945507416
NA12814,0.5132717123473615,-0.3035794025453334,-0.8671704313823304,0.06954236714661499,0.07471371872725992
NA12815,0.5178828932519832,-0.21352345040766987,-1.0180968282155007,-0.04325712175394053,0.024880023099374725
NA12827,0.5040258015544452,-0.2953930778028767,-1.1682490136722545,-0.10987755713471466,0.08125272918541585
NA12829,0.5004476757814152,-0.37153490541432177,-0.8236824090115767,0.006677103814675542,-0.057300586380401815
NA12830,0.5015148503130019,-0.31736805666119794,-0.7784244901302461,-0.036133826305461095,-0.07849460170946605
NA12842,0.5158631168061809,-0.31739204008434846,-0.9805677025833917,-0.016455497783227847,-7.838924000780999e-4
NA12843,0.5117177847767295,-0.14555137060949883,-1.0655075308361095,-0.045592488890688614,0.022566428146128074
NA12872,0.4994075633093064,-0.32253598653072657,-0.9140848119820509,-0.20859662370149923,0.01297241140021875
NA12873,0.5145665532640579,-0.2815285353281543,-0.8907112556015907,-0.01208458395568075,0.11367857416659671
NA12874,0.5049862354441561,-0.37213542570680525,-0.9509575500059663,-0.0796958901975648,0.0408756008217544
NA12889,0.4986556707208126,-0.3879141652008204,-0.45682505578651156,0.023908960600772147,8.039201109627431e-4
NA12890,0.5051285417427899,-0.192529380105485,-1.18629915420103,-0.04213610498861979,0.037554095557277935
NA18486,-2.02388606822045,0.09188096837016076,-0.05839670225989773,2.1687948062930347,4.076404400375735
NA18488,-2.0130468832047943,0.024197520501465928,0.4877223741121087,-1.535045379591143,0.7892952272560029
NA18489,-2.0084281333067633,0.08662688528852043,0.3584488715659361,-0.4197930809531912,0.06995132527658944
NA18498,-2.0075828606234807,0.0053903701664832744,-0.09563839810744838,2.869146463884812,-1.176370836436377
NA18499,-2.021881743876978,0.046829279706987074,-0.0694749967125076,2.286859231755532,-5.297594576932632
NA18502,-2.032314171738556,0.10680132036223723,0.1375650833123442,0.6962695738033836,-0.465513126021015
NA18505,-2.0364203330563995,0.034536369838146834,-0.0837088009205341,-1.7913283479463435,-4.2728329649333565
NA18508,-2.036544342795483,-0.04075918206458062,-0.42092860917315783,4.964401695150007,-0.3669939698466211
NA18510,-2.0236768325067342,0.028153599024805392,0.13170929241993937,-0.397312717701404,1.3757073502451866
NA18511,-2.008236779784951,0.08391891894512522,0.025408303314461995,1.292060399528494,-0.5358531982440937
NA18517,-2.0313873189194753,0.011395138733035168,-0.012667893255891526,1.0745849958198683,-2.6159805747055103
NA18519,-2.031441645470967,0.02521534696942451,0.009819922930581836,-4.431624176910114,-1.3329057238267574
NA18520,-2.0103971859980625,-0.021963742089469634,0.10975023679564117,1.3659386779783165,3.258585642863652
NA18858,-2.0335478573142067,-0.04136407380336742,-0.3016772215586631,-0.41939294253329373,-0.925117677432283
NA18861,-2.029795446025978,0.059249533037848974,0.29163179034438147,-2.054685217489501,0.6790133116751054
NA18867,-1.9963553487674361,0.036981668318622735,-0.45123550555738895,0.5565639899374386,-1.0004260497143638
NA18868,-2.020286806974525,-0.02625220963084199,0.09290592184636781,5.264297247597696,1.1412610036401647
NA18870,-2.0504023725086618,-0.02333678512693277,-0.03469066219081367,0.164813916049388,1.768456085203915
NA18873,-2.0137338774794817,0.05201109018872243,-0.246819754448278,0.1945181314715938,2.4902856016381953
NA18907,-2.0104690757609385,0.04858328928898455,-0.18384896060403066,0.9861121172367203,-0.02891620178853748
NA18908,-2.021392912624185,0.010172281849965003,0.11327867731616204,2.2368118704539417,-1.1230341038340894
NA18909,-2.0435432499872146,0.022860942498257392,-0.03714249875178627,0.6134333972628768,-0.30505120443524425
NA18910,-1.9951709437605294,0.03433000909899921,-0.22274740132832868,1.3884596798985303,-4.1297428630809865
NA18912,-2.039176840551292,0.016667957943108692,0.1057351690107128,5.053134246536721,-0.8861906546208983
NA18916,-2.030097461605897,0.05572291796070042,-0.1904492169908187,-0.7609933745568955,-0.5740184183648188
NA18917,-2.010709925118016,0.021274839335657936,-0.05104711259908182,-0.49795822762901243,-0.6835434667507908
NA18923,-2.017512069445971,-0.023220753667434417,0.08244285705572799,1.5617275069831045,3.8587397854865455
NA18933,-2.0255667074762913,0.017050404111685628,-0.32252231018828487,-2.577447319531843,1.981777502680295
NA18934,-2.0299655661619473,-0.0028887896695868696,0.32734626093022245,-0.9969871952581973,3.06725776478572
NA19092,-2.0371319696116936,-0.01530578968688257,0.13816504356629847,-0.49167222524558424,5.0645809799235355
NA19093,-2.010388851644216,0.10501306048349822,-0.03507977873409336,-1.4642047151463777,-0.1570279466966301
NA19095,-2.0272408315515245,0.07565675428222565,0.37053168889437293,-0.13278127705901135,-2.5993041591498613
NA19096,-2.0183439392871008,0.019999209502507154,-0.2970017127302856,0.06512735528990303,-0.6723251362630449
NA19098,-2.031339346002057,0.0016538345159718667,-0.40222731026804703,0.7231006546186601,-1.433645587123328
NA19099,-2.048949836678921,-0.05132044861005835,0.19547755711156878,1.6561266007761888,1.0425809284862753
NA19102,-2.039542147073035,-0.016292121994438215,0.6426097392078034,-1.2958570893573695,3.4627022015438267
NA19107,-2.0233734979695397,0.049936112894085775,0.21229867471205918,-2.9853932173495945,2.5483949088051103
NA19108,-2.021936272209493,0.0437798636258207,0.244988959996326,-0.02623478148808258,-0.9013921547343469
NA19113,-2.013449882577401,-0.03146459847171671,-0.35992761953880154,-0.1909465328198766,0.07036091941709378
NA19114,-2.0188511033736174,-0.0031641862431079936,-0.3711565264693067,0.7623692340463009,-3.4227172303611284
NA19116,-2.031223376266724,-0.014280931749613738,0.2857541500478792,-1.1090964223949964,-3.8546503031158528
NA19117,-2.0298727622210304,0.034826966943132025,-0.10069476197721704,0.49365053568250095,-0.5573328523288908
NA19118,-1.9726181987651505,-0.03850299150929208,0.423120542371002,-1.6342144438665545,1.222246551427418
NA19119,-2.043907417836105,0.0023259740777730573,-0.03553196894796582,-6.527311829986643,-1.6614661852686998
NA19121,-2.0260538769529046,-0.04718371993505139,-0.07266612098435736,2.78784733799464,-2.6789927153444935
NA19129,-2.0246083306831966,0.010482234599834857,-0.12689393758421497,-2.3290186535325827,-0.3143595255600099
NA19130,-2.033801709308635,0.010404407906946286,0.022277169981401862,0.9105476933835116,2.116832908828206
NA19131,-2.04450750269088,0.05882572658580609,-0.08828138918302093,0.06104954634227579,0.5406208280963285
NA19137,-2.0204191456239937,0.045840190684941697,-0.05951682605156895,-0.6933069482065858,1.0061480261055793
NA19138,-2.039998391323777,-0.0426522183089849,-0.48983837539877473,1.2781001967529229,-1.5498481216759987
NA19141,-2.031894961864273,0.012981278256254171,-0.5716608410945344,2.0497376329083417,4.083818354116953
NA19143,-2.0416551806445264,-0.026197695763276102,0.08101719122363266,0.7195174253693422,0.11253919309687499
NA19144,-2.029309403251017,-0.021721948118392807,0.47181085497010516,5.315274581402771,3.031018585605931
NA19146,-2.027253338857554,-0.021187867106162,-0.2021734289918109,-3.1261912114076678,-0.05418313400307355
NA19147,-2.024645049224813,0.03349795045830103,-8.184686266940287e-4,1.758301571882843,-1.7963951506794942
NA19149,-2.042434698618784,0.021805827290896185,-0.10852171304361767,-1.4929302713253993,2.318829428101664
NA19152,-2.037052005027257,0.04592627075197431,0.4935752787726753,1.300195171397392,0.9855542480967132
NA19153,-2.040004371916242,0.00878052061520213,-0.3984101359056117,0.27589715713112906,0.8880166473245061
NA19159,-2.0318622396992123,-0.0010447651204381553,-0.45661464347493724,4.4339119486813265,-3.5041872194374077
NA19160,-2.0365384707228213,0.008696761562615868,-0.010909215224712793,-1.666186231838847,0.5790243014743726
NA19171,-2.0233148637998792,0.020884595153928553,-0.3317243922773132,-0.08263521439811566,-3.057046772000571
NA19172,-2.031491437422154,0.03481274197457745,-0.21859083092858006,-4.53159408017473,0.11887716865682031
NA19175,-2.026696287313553,0.04025894071684538,-0.044025531427137235,-1.2399065399953635,-2.072229753521365
NA19184,-2.0161753543546954,-0.03729300039923067,-0.140810539351136,-0.5861290178219786,-0.2440386039185653
NA19185,-2.0172339096473255,0.019812954937951474,-0.04858482625717037,-3.8139810351205123,0.8308470166178312
NA19189,-2.013037265672255,0.0062632562317691985,-0.5901440594656473,3.2704665729160904,1.9065916993033254
NA19190,-2.0111869736524852,0.03360142083013127,0.05490180721036582,2.37227268915051,1.7921920357627685
NA19197,-2.022095562957388,-0.01257066062956221,-0.4407330809292197,0.2042326632348685,1.1573126745042486
NA19198,-2.032602579603153,-0.009569596086262105,0.11676263652358221,0.4640652955310453,0.786749038572568
NA19200,-2.0323451774205314,0.016383796028700947,-0.4090487013978656,-3.8765200951017995,-1.8424704371013407
NA19201,-2.044086186644398,-0.035944064560907915,0.3720424873666303,-5.790603864584711,1.0978525903673624
NA19204,-2.037245514752954,0.04612471408421799,-0.12356391296830103,0.7363284966633104,-7.53680579740325
NA19206,-2.0414871922083937,0.02903142395068544,-0.03109877939148103,-0.482323777745349,3.2002922954598367
NA19207,-2.0369785925871793,0.04992638568207928,0.094765924283959,2.66567069888823,0.028519005475756597
NA19209,-2.025056039168041,0.07351642216643191,-0.03429691512656663,-2.525715183382719,-0.052753678390893725
NA19210,-2.0259418286254673,0.006545321156749884,-0.015352220543208823,-0.9101580986894287,1.1139654714302925
NA19213,-2.0170289051293033,0.026332014915395847,-0.15630086062382312,-1.763551880668223,-1.7056825221531438
NA19214,-2.0348290918559,-0.009670228925569289,-0.33759905443249083,2.104464155285284,-0.09620257338653268
NA19222,-2.0243934605242178,0.020694240553180213,0.14958709507577103,-0.6338860194638818,1.3958814530560957
NA19223,-2.040299877817321,0.028059479798033,-0.016588749182801045,-1.893978871544726,-1.6810066547476465
NA19225,-2.0103234159912327,-0.01579267558250754,-0.22041882175727562,-0.3765779198006333,0.28405639673299954
NA19235,-2.0256462151737322,0.024721876409952222,0.14612964441500878,-0.7167711998034004,0.38406443960865955
NA19236,-2.02531858903287,0.0203887566851234,0.493459990984949,-0.14827060154615518,2.8231355799050513
NA19247,-2.0050433130274197,-0.02904797662908617,-0.11098401204900181,1.7744506783461713,0.2113933025561738
NA19248,-2.018074968765637,0.0077741092716045075,-0.27845309317676037,-2.5055711916290098,-3.269276281705404
NA19256,-2.022601600899068,0.019175083606474852,-0.3116341540088176,0.5926823596294838,-2.1968115093180134
NA19257,-2.027518880512727,-0.01599838162943328,0.2952285601044584,-0.547841734994343,3.947112432656374
NA20502,0.4630215769511643,-1.243794862343376,1.5675237402375337,0.009103728769972248,-0.11966399558726797
NA20503,0.4636213013189846,-1.1154586444769,1.500328760934833,0.11314558686848596,0.00899576566516163
NA20504,0.4601044466898388,-1.1268059358725462,1.319918971033049,-0.01951584612337161,-0.07807142873197871
NA20505,0.45717486427754006,-1.194626988727406,1.3312416500131896,0.0815906589390275,-0.12612797007777543
NA20506,0.46047252280989404,-1.2808186483164372,1.6666462212692275,-0.017663550139568922,-0.08255420020445213
NA20507,0.4541322184774456,-1.1615608055763196,1.283090519246088,0.15731488380737438,-0.09060428635084386
NA20508,0.45763456900476673,-1.226331417343571,1.394307422111946,-0.03050510391481399,-0.11616154301484669
NA20509,0.44947415861381107,-1.2169765089887021,1.3281310366652328,0.09306286520864039,0.03254568848949365
NA20510,0.4469766968167927,-1.1886457594776438,1.3549949294174575,0.024511339765725313,-0.11279628114778885
NA20512,0.4577957188364034,-1.1879258329673068,1.6844480578325427,0.025879081973162035,-0.1077469373776567
NA20513,0.44454544744745833,-1.2759361496308783,1.334394114490583,-0.02615101907629679,0.09701467047497647
NA20514,0.4565111942915637,-1.237485773385748,1.640936182397128,0.049185055500134515,-0.12618567291332553
NA20515,0.4666925504351992,-1.1400135013896247,1.3570222220821277,-0.18584190908363435,-0.17716467453201498
NA20516,0.4592556032526961,-1.2190733975976418,1.4576618728352553,0.013943929002750845,-0.15359372321736603
NA20517,0.45845671471821353,-1.1911244323515486,1.5291183475007957,0.021119972157806532,0.0462336330543485
NA20518,0.4649114886586632,-1.1684909935377972,1.634568657904595,-0.02052802106377093,-0.1660187981144925
NA20519,0.4464511790683996,-1.2185691244947205,1.444345862490069,0.04970810879241611,-0.14090193334051757
NA20520,0.44415796532990715,-1.1468123261259466,1.474288859195578,-0.026384000535105777,-0.11272429166712505
NA20521,0.448992745289264,-1.3045550268673347,1.6078520648381176,-0.012595359236986669,-0.11504357207021929
NA20524,0.46717045904738214,-1.0358384318471487,1.1307525116021815,0.01819269586384295,0.029891226628272108
NA20525,0.4467505983406647,-1.1740938151882003,1.366394198932862,0.10387035471507979,0.0603307290755331
NA20527,0.4604995869853566,-1.1418176147769712,1.2154585710343435,0.08864719821085937,-0.03486772691288055
NA20528,0.4456110878290709,-1.1846309126352936,1.4481361407406381,0.108406283315222,-0.01310786957739981
NA20529,0.44913430747208283,-1.282369432869132,1.519681173856349,-0.02211915311664465,-0.06526284091159702
NA20530,0.4561939861529749,-1.1901123985322044,1.3032635707667253,-0.017761654759436866,0.1893265043310938
NA20531,0.45148853297585456,-1.284899398157273,1.8166886276034564,0.0032904326945925352,-0.06455351690247028
NA20532,0.45639470392878606,-1.2522381530272328,1.5975148785318747,5.72170173311111e-4,-0.19045664080389277
NA20534,0.45422830388755475,-1.198416777375504,1.3662546217137808,0.009391184819792132,-0.09184036619752453
NA20535,0.45292354604963503,-1.1469187936502112,1.0584605399723461,-0.0344884045526682,-0.006363665935720911
NA20536,0.4660779738900731,-1.1391538655098794,1.343941476567426,0.06385444381563671,-0.09575756907840818
NA20538,0.45253075715383156,-1.2817856700032346,1.6814436648733035,0.009535794389280773,-0.04501808491162165
NA20539,0.45605867521669446,-1.2723480481573017,1.4969120365210924,-0.03289701744888506,-0.14625422815611663
NA20540,0.4582008737751204,-1.1575165498808224,1.2521951755716856,0.034718161991759,-0.14700234501208784
NA20541,0.46329115609894767,-1.2433235754578469,1.549880777041281,0.07036850544078517,0.060938903850478086
NA20542,0.461854991994088,-1.1891345432777964,1.1511514594813257,0.13380339717298315,0.052675481464040136
NA20543,0.4563628772983772,-1.2053509057223457,1.2229885868322399,0.1446343810646155,-0.03991619290604383
NA20544,0.4597924812066534,-1.2475341716945219,1.3401057793796087,-0.011675709016236154,-0.09674385237783163
NA20581,0.46661586072639244,-1.1895876990592014,1.5078434229531457,0.09860710974879866,-0.01627925277332156
NA20582,0.44231097198196884,-1.1707354278023538,1.2783674275020567,-6.648955660089143e-4,-0.040333727636891394
NA20585,0.4589863230529458,-1.2302808176307134,1.548004862215383,0.01092681076972097,-0.010149516042505451
NA20586,0.45966397432762013,-1.2428237464281333,1.6526949444227959,0.022686377027779755,-0.04816275036482569
NA20588,0.4582897390155485,-1.2353883595497548,1.304858454522182,0.096325574611939,-0.05591581943052644
NA20589,0.45435158247309204,-1.3370671972908257,1.5219139913828397,-0.035818670625567206,0.08170867042489062
NA20752,0.45449074568608544,-1.2746002244394046,1.6401445050489492,0.039676814531985544,-0.09597004879281135
NA20754,0.4619196116201163,-1.2737082597321674,1.680200232700376,-0.0866577366850562,-0.005881345418571663
NA20756,0.4523801075835986,-1.0547125456754896,1.3942662148458767,-0.04638461895586949,-0.12323204100479329
NA20757,0.4440718441918012,-1.183129563316348,1.421591272874291,-0.03154470706722888,0.021556170183881205
NA20758,0.4570333295340413,-1.108341557300045,1.474487477937954,0.12426152303995802,-0.11021233921964334
NA20759,0.46377661579678986,-1.116068631617793,1.1283272957703423,-0.024065730412054794,-0.23127298320408846
NA20760,0.4549510556940638,-1.1015399373261083,1.1774318319388972,0.17282782633220686,-0.06648554045763103
NA20761,0.46620847200992366,-1.1232130109526757,1.290546919359318,-0.04140958685929074,-0.040376934389352324
NA20765,0.45379521974316483,-1.17758092635323,1.7750103731877005,1.2543431258450847e-4,-0.11197345230535462
NA20766,0.44972148454443933,-1.1915104909559338,1.1605041441626354,0.02388906936330718,-0.030110278756594045
NA20768,0.4586650249788781,-1.232979384194214,1.478387069111453,-0.04259761677704553,0.02398796497685784
NA20769,0.459060707874361,-1.14574342325416,1.4315497426822492,0.04462742400451773,-0.07010556539545475
NA20770,0.44429889381829446,-1.301729632540362,1.5839898746945753,0.07027444887482355,-0.1902317800444198
NA20771,0.4565289721975946,-1.2273855502214868,1.4871172848608303,0.036158331121036544,-0.13281060582461382
NA20772,0.4589857198763507,-1.2886644476955116,1.5960165739165888,0.03901982330471375,0.013141173951782721
NA20773,0.4584217823857565,-1.1444394651957104,1.217086109139901,0.09609129403316816,0.006744418829032546
NA20774,0.449785561082459,-1.2349232791075258,1.5476327749671122,0.010548757375227622,-0.07689892121813545
NA20778,0.46576430920015394,-1.1767863424333553,1.3382514883402785,0.024151907249230258,-0.09943305875235726
NA20783,0.4548701472973147,-1.2884318440039164,1.493977339899432,-0.14637919331189891,-0.1335773349442482
NA20785,0.4568518471638916,-1.1331969269876498,1.290801976293477,-0.09931083316153085,-0.1339923022987081
NA20786,0.4422414340882165,-1.2650198648856001,1.5163468833958877,-0.021208662710640293,0.11333838831575549
NA20787,0.4464831044131191,-1.2983503992466072,1.6749702217114482,0.049146983130323306,-0.1434802727162307
NA20790,0.45857314814783673,-1.1926667297027502,1.6946894426207668,0.05616454543827879,0.03238124544068234
NA20792,0.46655692175394997,-1.2161225356820893,1.3446956469373066,-0.08705796975186127,-0.06037693077863293
NA20795,0.4494306102939609,-1.3209589370310546,1.9390006027603839,0.051787675908483856,0.03666586591137951
NA20796,0.45333551574170716,-1.1753762655338618,1.6069921177684168,0.03948848543573235,0.04794051298501619
NA20797,0.446180521844538,-1.1360061539474675,1.4385064426619798,-0.03953203321055748,-0.030977941678773945
NA20798,0.45963117822427463,-1.2679120584387866,1.5500361794559299,-0.053358129315758424,-0.20920842689716265
NA20799,0.46451376943529976,-1.298055130078558,1.3847897390143313,-0.07174999621264956,-0.010243447698792795
NA20800,0.4586819108770037,-1.2005472844253746,1.228974217830513,0.06319899069312011,-0.13375876801404082
NA20801,0.46206159267850705,-1.1762170458474774,1.5414356629854016,-0.046958761852132824,-0.012152714145070484
NA20802,0.44956431360111676,-1.2452499711474794,1.5785031294697074,0.1227764575510787,-0.0446339061140915
NA20803,0.46449068180159303,-1.1943143295787562,1.400750273596551,0.07201459396506245,-0.04634199435875438
NA20804,0.44844703689683996,-1.2293892599946838,1.3315944373142325,0.13524596015390097,0.056107790199317366
NA20805,0.4551727252438236,-1.185935582612626,1.5564459091639076,-0.029069811793503753,0.04146576793211166
NA20806,0.44669792452659646,-1.2249723596178876,1.4094046294767073,-0.04151035704012396,-0.045186321020801674
NA20807,0.4602064045783759,-1.1653048138794377,1.2043414329584916,-0.09675749267926853,-0.1185869552055204
NA20808,0.45082958364034703,-1.193175559639247,1.5219415449321567,0.028034448676262008,-0.05601707567388444
NA20809,0.45161480174007457,-1.2288642648757264,1.2768695577847344,0.036773975943873806,-0.056354282588088146
NA20810,0.45310260554048576,-1.2508153597952005,1.4350529229687894,0.017693090502915766,0.017955594605056517
NA20811,0.4523219475182025,-1.18133455703853,1.2521765000139866,0.035426697931930415,7.141894099160031e-4
NA20812,0.46181768611337154,-1.1226287485684507,1.2635329111396445,0.030630633284306392,-0.06404347998058545
NA20813,0.4551713401453889,-1.1207374216221127,1.3413761482663955,0.10290075196640414,0.06028672465559457
NA20814,0.4473111697004916,-1.162385019428191,1.415547298138267,-0.14375127379534586,0.04747083052812568
NA20815,0.45549114779842775,-1.2066174034940755,1.5184196470312554,-2.2043690410661866e-4,-0.045362525739350346
NA20819,0.45417426180060577,-1.0352676060714074,1.3405988910346798,0.09495389900958373,-0.12701597484117697
NA20826,0.4632972597961813,-1.2353489030823779,1.5554664014822932,-0.07485538458861046,-0.04073153999389884
NA20828,0.4516624618984226,-1.2546180289718925,1.4405071861593208,-0.016596163505278524,-0.026484989320797153
